Subgroup,SubgroupCount,ProteinCluster
0_CP041230_Bacteroides_xylanisolvens,12,0_Alex_ape=_weight-2.56E+1_
0_CP041230_Bacteroides_xylanisolvens,12,0_CP041230_Bacteroides_xylanisolvens=_weight-2.72E+13_
0_CP041230_Bacteroides_xylanisolvens,12,0_CP041230_Bacteroides_xylanisolvens=_weight-3.32E-1_
0_CP041230_Bacteroides_xylanisolvens,12,0_CP041230_Bacteroides_xylanisolvens=_weight-4.17E+2_
0_CP041230_Bacteroides_xylanisolvens,12,0_CP041230_Bacteroides_xylanisolvens=_weight-4.65E+0_
0_CP041230_Bacteroides_xylanisolvens,12,0_CP041230_Bacteroides_xylanisolvens=_weight-6.55E+8_
0_CP041230_Bacteroides_xylanisolvens,12,0_CP041230_Bacteroides_xylanisolvens=_weight-7.80E+0_
0_CP041230_Bacteroides_xylanisolvens,12,0_CP041230_Bacteroides_xylanisolvens=_weight-8.36E+8_
0_CZAG01000003_Parabacteroides_merdae,43,0_Aravirinae_KM589500=_VP4
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-1.24E-1_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-1.33E+0_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-1.41E-1_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-1.56E+2_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-1.65E+3_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-2.64E+0_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-4.07E+1_
0_CZAG01000003_Parabacteroides_merdae,43,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-5.78E+0_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-6.66E+0_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-6.98E-2_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-7.10E+0_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-7.40E-2_
0_CZAG01000003_Parabacteroides_merdae,43,0_CZAG01000003_Parabacteroides_merdae=_weight-7.56E+6_
0_CP041230_Bacteroides_xylanisolvens,12,0_CZAI01000003_Bacteroides_caccae=_weight-1.18E+11_
0_CP041230_Bacteroides_xylanisolvens,12,0_CZAI01000003_Bacteroides_caccae=_weight-1.64E+0_
0_CP041230_Bacteroides_xylanisolvens,12,0_CZAI01000003_Bacteroides_caccae=_weight-5.95E+1_
0_CP041230_Bacteroides_xylanisolvens,12,0_CZAI01000003_Bacteroides_caccae=_weight-5.97E-2_
0_CP041230_Bacteroides_xylanisolvens,12,0_CZAI01000003_Bacteroides_caccae=_weight-6.51E+0_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-1.29E+2_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-1.84E+3_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-1.95E+5_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-2.04E+1_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-2.27E+0_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-2.54E+6_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-3.84E+2_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-4.09E+1_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-4.40E+3_
0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21,2,0_DABS01000177_Candidatus_Gastranaerophilales_bacterium_HUM_21=_weight-5.09E+10_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-1.09E-1_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-1.46E-1_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-1.91E+0_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-2.23E-1_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-2.37E+2_
0_DMOY01000351_Nitrospira_sp.,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-2.80E-1_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-2.99E+2_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.15E+0_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
0_DMOY01000351_Nitrospira_sp.,1,0_DMOY01000351_Nitrospira_sp.=_weight-7.86E-2_
0_DNPJ01000043_Firmicutes_bacterium,3,0_DNPJ01000043_Firmicutes_bacterium=_weight-1.18E+0_
0_DNPJ01000043_Firmicutes_bacterium,3,0_DNPJ01000043_Firmicutes_bacterium=_weight-1.32E+3_
0_DNPJ01000043_Firmicutes_bacterium,3,0_DNPJ01000043_Firmicutes_bacterium=_weight-1.33E+0_
0_DNPJ01000043_Firmicutes_bacterium,3,0_DNPJ01000043_Firmicutes_bacterium=_weight-1.57E+1_
0_DNPJ01000043_Firmicutes_bacterium,3,0_DNPJ01000043_Firmicutes_bacterium=_weight-3.22E+6_
0_DNPJ01000043_Firmicutes_bacterium,3,0_DNPJ01000043_Firmicutes_bacterium=_weight-5.67E-2_
0_DNPJ01000043_Firmicutes_bacterium,3,0_DNPJ01000043_Firmicutes_bacterium=_weight-5.91E+1_
0_DNPJ01000043_Firmicutes_bacterium,3,0_DNPJ01000043_Firmicutes_bacterium=_weight-7.62E+7_
0_CZAG01000003_Parabacteroides_merdae,43,0_DPDI01000004_Parabacteroides_distasonis=_weight-1.36E+0_
0_CZAG01000003_Parabacteroides_merdae,43,0_DPDI01000004_Parabacteroides_distasonis=_weight-2.41E+1_
0_CZAG01000003_Parabacteroides_merdae,43,0_DPDI01000004_Parabacteroides_distasonis=_weight-2.83E+0_
0_CZAG01000003_Parabacteroides_merdae,43,0_DPDI01000004_Parabacteroides_distasonis=_weight-6.20E+1_
0_DRRF01000562_Methylophaga_sp._fragment,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
0_DRRF01000562_Methylophaga_sp._fragment,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-1.42E-1_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-1.66E+0_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-1.76E+1_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-1.76E+7_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-1.76E-1_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_ADEG01000016_Prevotella_buccalis_ATCC_35310=_weight-9.55E+12_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-1.86E+0_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-2.17E-1_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-2.34E+0_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_Alex_ape=_weight-1.97E+3_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-4.65E+0_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-5.22E+1_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-5.26E-1_
0_DS990119_Bacteroides_plebeius_DSM_17135,1,0_DS990119_Bacteroides_plebeius_DSM_17135=_weight-8.98E+11_
0_Alex_ape,20,0_DS995510_Bacteroides_eggerthii_DSM_20697=_weight-1.23E+1_
0_Alex_ape,20,0_DS995510_Bacteroides_eggerthii_DSM_20697=_weight-1.93E+1_
0_Alex_ape,20,0_DS995510_Bacteroides_eggerthii_DSM_20697=_weight-3.96E+0_
0_Alex_ape,20,0_DS995510_Bacteroides_eggerthii_DSM_20697=_weight-6.01E-2_
0_Alex_ape,20,0_DS995510_Bacteroides_eggerthii_DSM_20697=_weight-9.66E-2_
0_Alex_ape,20,0_EQ973357_Bacteroides_sp._2_2_4=_weight-1.00E-1_
0_Alex_ape,20,0_EQ973357_Bacteroides_sp._2_2_4=_weight-1.23E+0_
0_Alex_ape,20,0_EQ973357_Bacteroides_sp._2_2_4=_weight-2.32E-1_
0_Alex_ape,20,0_EQ973357_Bacteroides_sp._2_2_4=_weight-2.67E+0_
0_Alex_ape,20,0_EQ973357_Bacteroides_sp._2_2_4=_weight-2.98E+0_
0_CP041230_Bacteroides_xylanisolvens,12,0_FMFB01000002_uncultured_Bacteroides_sp.=_weight-1.32E+0_
0_CP041230_Bacteroides_xylanisolvens,12,0_Alex_ape=_weight-1.28E+1_
0_CP041230_Bacteroides_xylanisolvens,12,0_FMFB01000002_uncultured_Bacteroides_sp.=_weight-7.01E-2_
0_FMGL01000009_Flavonifractor,24,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
0_FMGL01000009_Flavonifractor,24,0_FMGL01000009_Flavonifractor=_weight-1.62E+0_
0_FMGL01000009_Flavonifractor,24,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
0_FMGL01000009_Flavonifractor,24,0_FMGL01000009_Flavonifractor=_weight-2.11E+2_
0_FMGL01000009_Flavonifractor,24,0_FMGL01000009_Flavonifractor=_weight-2.61E+3_
0_FMGL01000009_Flavonifractor,24,0_FMGL01000009_Flavonifractor=_weight-3.11E-1_
0_FMGL01000009_Flavonifractor,24,0_FMGL01000009_Flavonifractor=_weight-3.50E+4_
0_FMGL01000009_Flavonifractor,24,0_FMGL01000009_Flavonifractor=_weight-4.26E+1_
0_FMGL01000009_Flavonifractor,24,0_FMGL01000009_Flavonifractor=_weight-4.77E+5_
0_FMGL01000009_Flavonifractor,24,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_FMGL01000009_Flavonifractor,24,0_FMGL01000009_Flavonifractor=_weight-5.93E+1_
0_AYPZ01000002_Rhodobacter_capsulatus_YW2,9,0_FNXG01000002_Paracoccus_alkenifer=_weight-2.10E+0_
0_AYPZ01000002_Rhodobacter_capsulatus_YW2,9,0_FNXG01000002_Paracoccus_alkenifer=_weight-2.63E+0_
0_AYPZ01000002_Rhodobacter_capsulatus_YW2,9,0_CGM_MH572490=_VP1
0_AYPZ01000002_Rhodobacter_capsulatus_YW2,9,0_FNXG01000002_Paracoccus_alkenifer=_weight-3.07E+0_
0_AYPZ01000002_Rhodobacter_capsulatus_YW2,9,0_FNXG01000002_Paracoccus_alkenifer=_weight-3.46E+0_
0_AYPZ01000002_Rhodobacter_capsulatus_YW2,9,0_FNXG01000002_Paracoccus_alkenifer=_weight-4.22E+0_
0_AYPZ01000002_Rhodobacter_capsulatus_YW2,9,0_FNXG01000002_Paracoccus_alkenifer=_weight-4.95E+0_
0_AYPZ01000002_Rhodobacter_capsulatus_YW2,9,0_FNXG01000002_Paracoccus_alkenifer=_weight-9.99E+2_
0_Alex_ape,20,0_FOAL01000001_Bacteroides_thetaiotaomicron=_weight-1.01E-1_
0_Alex_ape,20,0_FOAL01000001_Bacteroides_thetaiotaomicron=_weight-1.41E-1_
0_Alex_ape,20,0_FOAL01000001_Bacteroides_thetaiotaomicron=_weight-6.09E+0_
0_Alex_ape,20,0_FOAL01000001_Bacteroides_thetaiotaomicron=_weight-6.69E+0_
0_Alex_ape,20,0_FOBY01000005_Bacteroides_sp._AR20=_weight-2.67E+0_
0_FOFL01000005_Devosia_sp._YR412,1,0_FOFL01000005_Devosia_sp._YR412=_weight-1.53E+1_
0_FOFL01000005_Devosia_sp._YR412,1,0_FOFL01000005_Devosia_sp._YR412=_weight-1.68E+0_
0_FOFL01000005_Devosia_sp._YR412,1,0_CGM_MH572490=_VP1
0_FOFL01000005_Devosia_sp._YR412,1,0_FOFL01000005_Devosia_sp._YR412=_weight-3.36E+2_
0_FOFL01000005_Devosia_sp._YR412,1,0_FOFL01000005_Devosia_sp._YR412=_weight-3.51E+0_
0_FOFL01000005_Devosia_sp._YR412,1,0_CP019307_Phaeobacter_inhibens=_weight-1.27E+7_
0_FOFL01000005_Devosia_sp._YR412,1,0_FOFL01000005_Devosia_sp._YR412=_weight-6.71E+3_
0_FOFL01000005_Devosia_sp._YR412,1,0_FOFL01000005_Devosia_sp._YR412=_weight-6.75E+0_
0_FOFL01000005_Devosia_sp._YR412,1,0_FOFL01000005_Devosia_sp._YR412=_weight-7.11E-2_
0_FOFL01000005_Devosia_sp._YR412,1,0_CP019307_Phaeobacter_inhibens=_weight-2.15E+4_
0_FOFL01000005_Devosia_sp._YR412,1,0_FOFL01000005_Devosia_sp._YR412=_weight-9.30E+0_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_FOXE01000003_Oscillibacter_sp._PC13=_weight-1.08E+3_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_FOXE01000003_Oscillibacter_sp._PC13=_weight-1.35E+1_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_FOXE01000003_Oscillibacter_sp._PC13=_weight-1.43E+2_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_FOXE01000003_Oscillibacter_sp._PC13=_weight-1.77E+4_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_FOXE01000003_Oscillibacter_sp._PC13=_weight-3.03E+0_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_FOXE01000003_Oscillibacter_sp._PC13=_weight-3.51E-1_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_FOXE01000003_Oscillibacter_sp._PC13=_weight-7.44E-1_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_FMGL01000009_Flavonifractor=_weight-2.61E+3_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-1.14E-1_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-1.42E+0_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-2.74E+3_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-3.24E+7_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-3.60E+0_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-3.73E-2_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-4.19E+2_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-5.80E-2_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-7.34E-1_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-8.34E+5_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-8.84E+0_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-9.07E+4_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMH01000012_Chlamydia_abortus=_weight-9.34E+1_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMJ01000014_Chlamydia_abortus=_weight-1.32E-1_
0_FPMH01000012_Chlamydia_abortus,2,0_FPMJ01000014_Chlamydia_abortus=_weight-8.39E-1_
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_FQUC01000005_Dysgonomonas_macrotermitis=_weight-1.14E-1_
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_FQUC01000005_Dysgonomonas_macrotermitis=_weight-1.20E+2_
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_Alpavirinae_MH572525=_weight-1.58E+2_
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_Alpavirinae_MH572525=_VP1
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_FQUC01000005_Dysgonomonas_macrotermitis=_weight-2.11E+3_
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_FQUC01000005_Dysgonomonas_macrotermitis=_weight-2.39E+0_
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_Alpavirinae_MH572525=_weight-4.88E+6_
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_FQUC01000005_Dysgonomonas_macrotermitis=_weight-5.33E+6_
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_FQUC01000005_Dysgonomonas_macrotermitis=_weight-5.68E+1_
0_FQUC01000005_Dysgonomonas_macrotermitis,1,0_FQUC01000005_Dysgonomonas_macrotermitis=_weight-7.74E+2_
0_FR888562_Clostridium_sp._CAG:306,1,0_FR888562_Clostridium_sp._CAG:306=_weight-1.12E+5_
0_FR888562_Clostridium_sp._CAG:306,1,0_FR888562_Clostridium_sp._CAG:306=_weight-1.20E+6_
0_FR888562_Clostridium_sp._CAG:306,1,0_FR888562_Clostridium_sp._CAG:306=_weight-1.21E+7_
0_FR888562_Clostridium_sp._CAG:306,1,0_FR888562_Clostridium_sp._CAG:306=_weight-1.30E+1_
0_FR888562_Clostridium_sp._CAG:306,1,0_FR888562_Clostridium_sp._CAG:306=_weight-2.93E+1_
0_FR888562_Clostridium_sp._CAG:306,1,0_FR888562_Clostridium_sp._CAG:306=_weight-3.07E+2_
0_FR888562_Clostridium_sp._CAG:306,1,0_FR888562_Clostridium_sp._CAG:306=_weight-3.74E+2_
0_FR888562_Clostridium_sp._CAG:306,1,0_FR888562_Clostridium_sp._CAG:306=_weight-4.18E+0_
0_FR888562_Clostridium_sp._CAG:306,1,0_FR888562_Clostridium_sp._CAG:306=_weight-7.43E+2_
0_FR888562_Clostridium_sp._CAG:306,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_CZAG01000003_Parabacteroides_merdae,43,0_FR893014_Parabacteroides_merdae_CAG:48=_weight-3.87E+0_
0_CZAG01000003_Parabacteroides_merdae,43,0_FR893014_Parabacteroides_merdae_CAG:48=_weight-5.74E+0_
0_CZAG01000003_Parabacteroides_merdae,43,0_FR893014_Parabacteroides_merdae_CAG:48=_weight-8.08E+0_
0_FXLX01000046_uncultured_SUP05_cluster_bacterium,1,0_FXLX01000046_uncultured_SUP05_cluster_bacterium=_weight-1.76E-1_
0_FXLX01000046_uncultured_SUP05_cluster_bacterium,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
0_FXLX01000046_uncultured_SUP05_cluster_bacterium,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
0_FXLX01000046_uncultured_SUP05_cluster_bacterium,1,0_FXLX01000046_uncultured_SUP05_cluster_bacterium=_weight-3.21E+0_
0_FXLX01000046_uncultured_SUP05_cluster_bacterium,1,0_FXLX01000046_uncultured_SUP05_cluster_bacterium=_weight-5.92E+5_
0_FXLX01000046_uncultured_SUP05_cluster_bacterium,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_FXLX01000046_uncultured_SUP05_cluster_bacterium,1,0_DMOY01000351_Nitrospira_sp.=_weight-3.22E+1_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-1.00E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-1.40E+6_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-1.41E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-1.52E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_ADEG01000016_Prevotella_buccalis_ATCC_35310=_weight-9.55E+12_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-1.61E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-2.21E+1_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-2.45E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-2.74E+3_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-2.85E+9_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-2.97E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-4.78E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704780_Prevotella_bergensis_DSM_17361=_weight-6.44E-2_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704781_Prevotella_bergensis_DSM_17361=_weight-1.44E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704781_Prevotella_bergensis_DSM_17361=_weight-1.69E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704781_Prevotella_bergensis_DSM_17361=_weight-1.88E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704781_Prevotella_bergensis_DSM_17361=_weight-2.02E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704781_Prevotella_bergensis_DSM_17361=_weight-2.34E-1_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704781_Prevotella_bergensis_DSM_17361=_weight-2.38E+0_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704781_Prevotella_bergensis_DSM_17361=_weight-3.03E-1_
0_GG704780_Prevotella_bergensis_DSM_17361,2,0_GG704781_Prevotella_bergensis_DSM_17361=_weight-7.40E-2_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-1.28E+0_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-1.33E+0_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-1.56E-1_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-1.58E+2_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_ADEG01000016_Prevotella_buccalis_ATCC_35310=_weight-3.27E+3_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-1.77E+1_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_ADEG01000016_Prevotella_buccalis_ATCC_35310=_weight-9.16E+11_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-2.59E+10_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-3.42E+0_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_ADEG01000016_Prevotella_buccalis_ATCC_35310=_weight-9.55E+12_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-5.49E-1_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-5.74E-2_
0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108,1,0_GG740072_Prevotella_sp._oral_taxon_317_str._F0108=_weight-6.80E-2_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-1.11E+0_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-1.17E+1_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-1.58E-1_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-1.61E+0_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-1.64E+1_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-1.74E-1_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-1.84E+0_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-2.02E+0_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-2.35E+0_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-2.54E+1_
0_GL872283_Prevotella_multiformis_DSM_16608,1,0_GL872283_Prevotella_multiformis_DSM_16608=_weight-2.57E+3_
